symbol,strategy,date,entry_time,exit_time,entry,exit,shares,stop,target,pnl,r_multiple,exit_reason,signal_reason,side
GOOGL,strategy10_scalp,2026-08-04,09:52:00,15:50:00,373.6695,379.67,53,371.3957,0.0,318.03,2.639,eod_flat,orh_break_retest_long,long
GOOGL,strategy10_scalp,2026-08-05,09:33:00,09:47:00,382.445,379.208,52,379.218,0.0,-168.32,-1.003,stop,pdh_break_retest_long,long
GOOGL,strategy10_scalp,2026-08-05,10:09:00,10:25:00,378.67,380.642,52,380.632,0.0,-102.54,-1.005,stop,orl_break_retest_short,short
GOOGL,strategy10_scalp,2026-08-06,11:22:00,15:50:00,358.89,357.91,55,363.181,0.0,53.9,0.228,eod_flat,orl_break_retest_short,short
GOOGL,strategy10_scalp,2026-08-07,09:42:00,11:00:00,355.21,355.7446,56,357.6046,0.0,-29.94,-0.223,trail_stop,pdl_break_retest_short,short
GOOGL,strategy10_scalp,2026-08-07,12:14:00,15:11:00,355.2,355.0346,56,356.4046,0.0,9.26,0.137,trail_stop,orl_break_retest_short,short
META,strategy10_scalp,2026-07-23,09:47:00,09:57:00,613.565,608.5502,32,608.5602,0.0,-160.47,-1.002,stop,orh_break_retest_long,long
META,strategy10_scalp,2026-07-23,10:44:00,11:58:00,604.775,602.3798,33,608.5498,0.0,79.04,0.635,trail_stop,orl_break_retest_short,short
META,strategy10_scalp,2026-07-24,10:00:00,10:20:00,601.82,604.913,33,604.903,0.0,-102.07,-1.003,stop,orl_break_retest_short,short
META,strategy10_scalp,2026-07-27,12:12:00,14:47:00,598.7,596.703,33,601.733,0.0,65.9,0.658,trail_stop,orl_break_retest_short,short
META,strategy10_scalp,2026-07-27,15:49:00,15:50:00,593.69,594.2,33,596.003,0.0,-16.83,-0.22,eod_flat,pdl_break_retest_short,short
META,strategy10_scalp,2026-07-28,09:51:00,09:52:00,592.31,594.953,33,594.943,0.0,-87.22,-1.004,stop,pdl_break_retest_short,short
META,strategy10_scalp,2026-07-28,09:55:00,11:17:00,593.26,593.423,33,597.373,0.0,-5.38,-0.04,trail_stop,orl_break_retest_short,short
META,strategy10_scalp,2026-07-29,09:59:00,10:01:00,588.56,590.95,33,590.94,0.0,-78.87,-1.004,stop,orl_break_retest_short,short
META,strategy10_scalp,2026-07-29,12:08:00,12:21:00,585.71,588.41,34,588.4,0.0,-91.8,-1.004,stop,pdl_break_retest_short,short
META,strategy10_scalp,2026-07-30,12:08:00,12:11:00,536.8486,533.685,37,533.695,0.0,-117.05,-1.003,stop,orh_break_retest_long,long
META,strategy10_scalp,2026-07-31,11:32:00,13:10:00,541.67,547.44,36,538.34,0.0,207.72,1.733,trail_stop,pdh_break_retest_long,long
META,strategy10_scalp,2026-08-04,13:12:00,15:50:00,587.17,590.33,34,580.694,0.0,107.44,0.488,eod_flat,orh_break_retest_long,long
META,strategy10_scalp,2026-08-05,09:37:00,10:22:00,594.71,592.0463,33,591.3333,0.0,-87.9,-0.789,trail_stop,pdh_break_retest_long,long
META,strategy10_scalp,2026-08-05,10:29:00,12:21:00,592.58,584.8927,33,595.4537,0.0,253.68,2.675,trail_stop,orl_break_retest_short,short
META,strategy10_scalp,2026-08-06,10:38:00,10:45:00,593.71,590.1742,33,590.1842,0.0,-116.68,-1.003,stop,orh_break_retest_long,long
META,strategy10_scalp,2026-08-07,10:38:00,11:32:00,595.778,595.5086,33,594.3785,0.0,-8.89,-0.192,trail_stop,pdh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-24,09:55:00,11:00:00,382.13,384.549,52,384.539,0.0,-125.79,-1.004,stop,orl_break_retest_short,short
MSFT,strategy10_scalp,2026-07-27,09:33:00,09:34:00,390.57,388.182,51,388.192,0.0,-121.79,-1.004,stop,pdh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-27,11:15:00,11:36:00,393.04,391.762,50,391.602,0.0,-63.9,-0.889,trail_stop,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-28,09:34:00,09:47:00,394.74,393.569,50,393.579,0.0,-58.55,-1.009,stop,pdh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-28,10:24:00,10:28:00,396.64,395.539,50,395.549,0.0,-55.05,-1.009,stop,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-29,09:35:00,09:58:00,390.75,392.212,51,392.202,0.0,-74.56,-1.007,stop,pdl_break_retest_short,short
MSFT,strategy10_scalp,2026-07-29,11:03:00,12:11:00,394.75,393.5481,50,393.378,0.0,-60.09,-0.876,trail_stop,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-30,09:45:00,09:54:00,449.18,446.509,44,446.519,0.0,-117.52,-1.004,stop,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-31,09:55:00,10:13:00,461.26,456.055,43,456.065,0.0,-223.81,-1.002,stop,pdh_break_retest_long,long
MSFT,strategy10_scalp,2026-07-31,12:11:00,15:50:00,461.91,462.42,43,457.225,0.0,21.93,0.109,eod_flat,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-08-03,09:52:00,10:25:00,490.182,485.8491,40,484.459,0.0,-173.32,-0.757,trail_stop,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-08-04,09:59:00,12:34:00,489.9,495.505,40,486.835,0.0,224.2,1.829,trail_stop,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-08-05,09:46:00,11:00:00,490.74,491.6369,40,495.207,0.0,-35.88,-0.201,trail_stop,orl_break_retest_short,short
MSFT,strategy10_scalp,2026-08-06,09:38:00,11:18:00,494.68,495.374,40,490.544,0.0,27.76,0.168,trail_stop,orh_break_retest_long,long
MSFT,strategy10_scalp,2026-08-06,15:32:00,15:50:00,499.78,498.19,40,496.984,0.0,-63.6,-0.569,eod_flat,pdh_break_retest_long,long
MSFT,strategy10_scalp,2026-08-07,09:44:00,12:57:00,503.61,501.6265,39,500.2515,0.0,-77.36,-0.591,trail_stop,pdh_break_retest_long,long
NVDA,strategy10_scalp,2026-07-23,10:52:00,12:02:00,207.6187,208.354,96,209.394,0.0,-70.59,-0.414,trail_stop,orl_break_retest_short,short
NVDA,strategy10_scalp,2026-07-24,12:08:00,12:30:00,211.32,210.3678,94,210.3778,0.0,-89.5,-1.011,stop,pdh_break_retest_long,long
NVDA,strategy10_scalp,2026-07-24,14:43:00,15:34:00,206.4499,206.0859,96,207.2209,0.0,34.95,0.472,trail_stop,orl_break_retest_short,short
NVDA,strategy10_scalp,2026-07-28,09:35:00,10:36:00,194.19,196.0106,102,196.771,0.0,-185.7,-0.705,trail_stop,pdl_break_retest_short,short
NVDA,strategy10_scalp,2026-07-28,11:06:00,15:50:00,196.42,197.38,101,194.124,0.0,96.96,0.418,eod_flat,orh_break_retest_long,long
NVDA,strategy10_scalp,2026-07-29,09:55:00,11:02:00,194.12,192.916,103,195.456,0.0,124.01,0.901,trail_stop,orl_break_retest_short,short
NVDA,strategy10_scalp,2026-07-29,11:20:00,12:53:00,192.38,192.146,103,193.336,0.0,24.1,0.245,trail_stop,pdl_break_retest_short,short
NVDA,strategy10_scalp,2026-07-30,09:55:00,10:46:00,194.1599,195.3636,103,192.7936,0.0,123.98,0.881,trail_stop,orh_break_retest_long,long
NVDA,strategy10_scalp,2026-07-31,09:33:00,10:04:00,198.24,196.667,100,196.677,0.0,-157.3,-1.006,stop,pdh_break_retest_long,long
NVDA,strategy10_scalp,2026-07-31,10:08:00,10:36:00,196.17,197.693,101,197.683,0.0,-153.82,-1.007,stop,orl_break_retest_short,short
NVDA,strategy10_scalp,2026-08-03,09:57:00,15:39:00,200.7101,207.345,99,199.125,0.0,656.86,4.186,trail_stop,orh_break_retest_long,long
NVDA,strategy10_scalp,2026-08-04,09:59:00,15:50:00,209.83,212.64,95,207.551,0.0,266.95,1.233,eod_flat,pdh_break_retest_long,long
NVDA,strategy10_scalp,2026-08-05,09:48:00,10:30:00,220.7089,220.449,90,219.199,0.0,-23.39,-0.172,trail_stop,orh_break_retest_long,long
NVDA,strategy10_scalp,2026-08-06,09:41:00,10:00:00,223.345,221.628,89,221.638,0.0,-152.81,-1.006,stop,pdh_break_retest_long,long
NVDA,strategy10_scalp,2026-08-06,10:31:00,12:19:00,219.385,218.7719,91,220.602,0.0,55.79,0.504,trail_stop,orl_break_retest_short,short
NVDA,strategy10_scalp,2026-08-07,10:48:00,12:02:00,223.53,223.407,89,222.327,0.0,-10.95,-0.102,trail_stop,orh_break_retest_long,long
QQQ,strategy10_scalp,2026-07-23,09:40:00,09:51:00,696.62,695.211,28,695.221,0.0,-39.45,-1.007,stop,orh_break_retest_long,long
QQQ,strategy10_scalp,2026-07-23,10:49:00,11:56:00,692.675,691.289,28,693.819,0.0,38.81,1.212,trail_stop,orl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-24,09:49:00,10:57:00,688.5598,687.267,29,690.597,0.0,37.49,0.635,trail_stop,orl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-24,11:07:00,11:11:00,686.68,688.887,29,688.877,0.0,-64.0,-1.005,stop,pdl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-27,09:47:00,10:56:00,687.94,680.935,29,690.205,0.0,203.15,3.093,trail_stop,orl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-27,11:07:00,12:03:00,681.12,679.5849,29,683.495,0.0,44.52,0.646,trail_stop,pdl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-28,09:35:00,10:47:00,674.44,672.5355,29,677.5805,0.0,55.23,0.606,trail_stop,pdl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-28,10:58:00,11:20:00,673.13,675.9855,29,675.9755,0.0,-82.81,-1.004,stop,orl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-29,10:07:00,12:26:00,671.7116,666.411,29,674.772,0.0,153.72,1.732,trail_stop,orl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-29,12:32:00,13:01:00,667.07,668.2812,29,669.032,0.0,-35.12,-0.617,trail_stop,pdl_break_retest_short,short
QQQ,strategy10_scalp,2026-07-30,09:45:00,10:54:00,677.26,679.669,29,673.289,0.0,69.86,0.607,trail_stop,orh_break_retest_long,long
QQQ,strategy10_scalp,2026-07-30,12:05:00,12:43:00,681.51,679.389,29,678.159,0.0,-61.51,-0.633,trail_stop,pdh_break_retest_long,long
QQQ,strategy10_scalp,2026-07-31,09:55:00,10:04:00,686.19,683.928,29,683.938,0.0,-65.6,-1.004,stop,pdh_break_retest_long,long
QQQ,strategy10_scalp,2026-08-03,09:40:00,15:50:00,690.4,700.46,28,687.1281,0.0,281.68,3.075,eod_flat,orh_break_retest_long,long
QQQ,strategy10_scalp,2026-08-04,09:46:00,15:50:00,713.48,724.81,28,710.223,0.0,317.24,3.479,eod_flat,orh_break_retest_long,long
QQQ,strategy10_scalp,2026-08-05,09:40:00,10:30:00,726.88,724.262,27,723.847,0.0,-70.69,-0.863,trail_stop,pdh_break_retest_long,long
QQQ,strategy10_scalp,2026-08-05,10:35:00,12:30:00,723.94,722.853,27,727.038,0.0,29.35,0.351,trail_stop,orl_break_retest_short,short
QQQ,strategy10_scalp,2026-08-06,09:41:00,11:37:00,713.33,716.038,28,710.488,0.0,75.82,0.953,trail_stop,orh_break_retest_long,long
QQQ,strategy10_scalp,2026-08-06,11:43:00,12:59:00,716.14,716.132,27,718.082,0.0,0.22,0.004,trail_stop,pdl_break_retest_short,short
QQQ,strategy10_scalp,2026-08-07,09:33:00,09:57:00,721.66,718.708,27,718.238,0.0,-79.7,-0.863,trail_stop,pdh_break_retest_long,long
QQQ,strategy10_scalp,2026-08-07,10:02:00,10:23:00,718.88,720.592,27,720.582,0.0,-46.22,-1.006,stop,orl_break_retest_short,short
SPY,strategy10_scalp,2026-07-23,09:42:00,09:48:00,741.84,740.995,26,741.005,0.0,-21.97,-1.012,stop,orh_break_retest_long,long
SPY,strategy10_scalp,2026-07-23,10:54:00,12:02:00,738.13,738.035,27,738.835,0.0,2.57,0.135,trail_stop,orl_break_retest_short,short
SPY,strategy10_scalp,2026-07-24,09:55:00,10:09:00,737.82,739.165,27,739.155,0.0,-36.31,-1.007,stop,orl_break_retest_short,short
SPY,strategy10_scalp,2026-07-24,11:00:00,12:40:00,740.6,742.065,27,738.765,0.0,39.55,0.798,trail_stop,orh_break_retest_long,long
SPY,strategy10_scalp,2026-07-27,09:35:00,09:55:00,744.67,743.067,26,743.077,0.0,-41.68,-1.006,stop,pdh_break_retest_long,long
SPY,strategy10_scalp,2026-07-27,10:45:00,10:47:00,736.78,737.943,27,737.933,0.0,-31.4,-1.009,stop,pdl_break_retest_short,short
SPY,strategy10_scalp,2026-07-28,09:51:00,10:48:00,737.15,738.854,27,738.996,0.0,-46.01,-0.923,trail_stop,orl_break_retest_short,short
SPY,strategy10_scalp,2026-07-29,10:18:00,12:30:00,735.61,733.971,27,736.661,0.0,44.25,1.559,trail_stop,pdl_break_retest_short,short
SPY,strategy10_scalp,2026-07-29,14:05:00,14:38:00,738.1,738.771,27,739.401,0.0,-18.12,-0.516,trail_stop,orl_break_retest_short,short
SPY,strategy10_scalp,2026-07-30,09:50:00,10:53:00,737.4,736.362,27,734.912,0.0,-28.03,-0.417,trail_stop,orh_break_retest_long,long
SPY,strategy10_scalp,2026-07-31,09:43:00,10:31:00,743.34,740.916,26,745.366,0.0,63.02,1.196,trail_stop,orl_break_retest_short,short
SPY,strategy10_scalp,2026-07-31,11:58:00,15:50:00,743.03,748.48,26,741.664,0.0,141.7,3.99,eod_flat,pdh_break_retest_long,long
SPY,strategy10_scalp,2026-08-03,09:50:00,15:50:00,751.93,758.14,26,750.1985,0.0,161.46,3.586,eod_flat,orh_break_retest_long,long
SPY,strategy10_scalp,2026-08-04,09:50:00,15:50:00,762.55,772.9,26,760.902,0.0,269.1,6.28,eod_flat,orh_break_retest_long,long
SPY,strategy10_scalp,2026-08-05,10:35:00,15:50:00,774.56,771.5,25,776.549,0.0,76.5,1.538,eod_flat,orl_break_retest_short,short
SPY,strategy10_scalp,2026-08-06,09:52:00,10:29:00,771.44,770.146,25,770.056,0.0,-32.35,-0.935,trail_stop,orh_break_retest_long,long
SPY,strategy10_scalp,2026-08-06,11:22:00,14:14:00,769.04,769.024,26,770.244,0.0,0.42,0.013,trail_stop,pdl_break_retest_short,short
SPY,strategy10_scalp,2026-08-07,09:51:00,09:56:00,771.9401,771.174,25,771.184,0.0,-19.15,-1.013,stop,orh_break_retest_long,long
SPY,strategy10_scalp,2026-08-07,10:26:00,12:23:00,772.709,772.5541,25,771.384,0.0,-3.87,-0.117,trail_stop,pdh_break_retest_long,long
TSLA,strategy10_scalp,2026-07-23,09:45:00,11:46:00,334.27,322.077,59,336.417,0.0,719.39,5.679,trail_stop,orl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-24,09:57:00,15:44:00,315.775,310.8575,63,320.1375,0.0,309.8,1.127,trail_stop,orl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-24,15:47:00,15:50:00,310.43,310.96,62,318.3725,0.0,-32.86,-0.067,eod_flat,pdl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-27,10:15:00,11:03:00,309.29,309.515,64,312.485,0.0,-14.4,-0.07,trail_stop,orl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-27,14:40:00,15:07:00,305.6799,308.165,65,308.155,0.0,-161.53,-1.004,stop,pdl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-28,09:54:00,10:50:00,303.565,304.502,65,305.552,0.0,-60.91,-0.472,trail_stop,pdl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-28,11:54:00,12:24:00,308.55,305.908,64,305.918,0.0,-169.09,-1.004,stop,orh_break_retest_long,long
TSLA,strategy10_scalp,2026-07-29,10:26:00,12:57:00,303.4488,302.187,65,305.617,0.0,82.02,0.582,trail_stop,orl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-30,09:40:00,10:54:00,305.2095,305.3827,65,303.0619,0.0,11.26,0.081,trail_stop,orh_break_retest_long,long
TSLA,strategy10_scalp,2026-07-30,15:14:00,15:50:00,309.79,309.65,64,307.892,0.0,-8.96,-0.074,eod_flat,pdh_break_retest_long,long
TSLA,strategy10_scalp,2026-07-31,10:54:00,10:59:00,307.94,309.464,64,309.454,0.0,-97.54,-1.007,stop,orl_break_retest_short,short
TSLA,strategy10_scalp,2026-07-31,13:56:00,15:11:00,311.36,309.933,64,309.916,0.0,-91.33,-0.988,trail_stop,pdh_break_retest_long,long
TSLA,strategy10_scalp,2026-08-03,09:48:00,12:32:00,317.07,321.587,63,314.147,0.0,284.57,1.545,trail_stop,pdh_break_retest_long,long
TSLA,strategy10_scalp,2026-08-04,12:05:00,14:00:00,325.605,325.1875,61,323.2275,0.0,-25.47,-0.176,trail_stop,pdh_break_retest_long,long
TSLA,strategy10_scalp,2026-08-04,14:44:00,15:50:00,327.5501,328.21,61,325.2975,0.0,40.25,0.293,eod_flat,orh_break_retest_long,long
TSLA,strategy10_scalp,2026-08-05,09:42:00,10:30:00,325.6,323.642,61,323.002,0.0,-119.44,-0.754,trail_stop,orh_break_retest_long,long
TSLA,strategy10_scalp,2026-08-06,09:47:00,10:46:00,318.965,319.554,62,317.884,0.0,36.52,0.545,trail_stop,orh_break_retest_long,long
TSLA,strategy10_scalp,2026-08-06,11:55:00,14:17:00,319.735,318.776,62,320.966,0.0,59.46,0.779,trail_stop,pdl_break_retest_short,short
TSLA,strategy10_scalp,2026-08-07,09:33:00,09:33:00,323.94,322.242,61,322.252,0.0,-103.57,-1.006,stop,pdh_break_retest_long,long
TSLA,strategy10_scalp,2026-08-07,09:43:00,10:04:00,325.405,324.3966,61,323.662,0.0,-61.52,-0.579,trail_stop,orh_break_retest_long,long
